# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	11-Jun-2025
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2547
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
11.400	 -252.29	  2.428E-007	8.845E-004	    209.631
11.450	 -252.31	  2.424E-007	8.816E-004	    209.903
11.500	 -252.40	  2.400E-007	8.641E-004	    210.177
11.550	 -252.46	  2.382E-007	8.511E-004	    210.453
11.600	 -252.50	  2.373E-007	8.443E-004	    210.731
11.650	 -252.43	  2.392E-007	8.581E-004	    211.011
11.700	 -252.54	  2.362E-007	8.367E-004	    211.293
11.750	 -252.44	  2.387E-007	8.548E-004	    211.577
11.800	 -252.47	  2.379E-007	8.486E-004	    211.864
11.850	 -252.44	  2.387E-007	8.549E-004	    212.153
11.900	 -252.48	  2.377E-007	8.472E-004	    212.444
11.950	 -252.57	  2.353E-007	8.308E-004	    212.737
12.000	 -252.42	  2.394E-007	8.598E-004	    213.032
12.050	 -252.52	  2.365E-007	8.393E-004	    213.330
12.100	 -252.69	  2.321E-007	8.081E-004	    213.630
12.150	 -252.63	  2.337E-007	8.195E-004	    213.932
12.200	 -252.53	  2.363E-007	8.373E-004	    214.237
12.250	 -252.73	  2.310E-007	8.007E-004	    214.544
12.300	 -252.84	  2.280E-007	7.798E-004	    214.854
12.350	 -253.00	  2.238E-007	7.511E-004	    215.166
12.400	 -253.03	  2.231E-007	7.465E-004	    215.480
12.450	 -253.11	  2.211E-007	7.331E-004	    215.797
12.500	 -252.89	  2.266E-007	7.703E-004	    216.116
12.550	 -253.02	  2.233E-007	7.482E-004	    216.438
12.600	 -252.95	  2.252E-007	7.608E-004	    216.763
12.650	 -252.84	  2.279E-007	7.793E-004	    217.090
12.700	 -252.90	  2.264E-007	7.689E-004	    217.420
12.750	 -253.08	  2.218E-007	7.380E-004	    217.752
12.800	 -253.28	  2.168E-007	7.051E-004	    218.088
12.850	 -253.32	  2.157E-007	6.978E-004	    218.425
12.900	 -253.19	  2.191E-007	7.201E-004	    218.766
12.950	 -253.16	  2.197E-007	7.240E-004	    219.109
